20260715-2258-phantom-flower/1_input1.png	Slot Type: Invalid
20260715-2258-phantom-flower/1_input2.png	Loot State: Looted
20260715-2258-phantom-flower/1_input3.png	Rarity: Common
20260715-2258-phantom-flower/1_input4.png	It is said these flowers sprout in places
20260715-2258-phantom-flower/1_input5.png	where spirits are active.
20260715-2312-spellbook/2_input1.png	Spellbook
20260715-2312-spellbook/2_input2.png	Weapon Damage 22
20260715-2312-spellbook/2_input3.png	Magical Damage 5
20260715-2312-spellbook/2_input4.png	Move Speed -10
20260715-2312-spellbook/2_input5.png	Magic Penetration 5%
20260715-2312-spellbook/2_input6.png	+14 Additional Armor Rating
20260715-2312-spellbook/2_input7.png	+2.5% Magical Damage Bonus
20260715-2312-spellbook/2_input8.png	+1 Additional Weapon Damage
20260715-2312-spellbook/2_input9.png	Required Class:
20260715-2312-spellbook/2_input10.png	Wizard, Cleric, Warlock, Druid, Sorcerer
20260715-2312-spellbook/2_input11.png	Slot Type: Primary Weapon
20260715-2312-spellbook/2_input12.png	Hand Type: Two-Handed
20260715-2312-spellbook/2_input13.png	Weapon Type: Magic Stuff
20260715-2312-spellbook/2_input14.png	Loot State: Looted
20260715-2312-spellbook/2_input15.png	Rarity: Epic
20260715-2312-spellbook/2_input16.png	Crafted from engraved leather bindings
20260715-2312-spellbook/2_input17.png	and pages etched with magical ancient
20260715-2312-spellbook/2_input18.png	runes and markings.
20260715-2312-spellbook/2_input19.png	"Found by LaoD1e"
20260716-0046-watchman-cloak/1_input0.png	Watchman Cloak
20260716-0046-watchman-cloak/1_input1.png	Armor Rating 21
20260716-0046-watchman-cloak/1_input2.png	Resourcefulness 5
20260716-0046-watchman-cloak/1_input3.png	+70 Additional Armor Rating
20260716-0046-watchman-cloak/1_input4.png	Slot Type: Back
20260716-0046-watchman-cloak/1_input5.png	Armor Type: Cloth
20260716-0046-watchman-cloak/1_input6.png	Loot State: Looted
20260716-0046-watchman-cloak/1_input7.png	Rarity: Unique
20260716-0046-watchman-cloak/1_input8.png	This forest green cloak is often the
20260716-0046-watchman-cloak/1_input9.png	preferred choice of those who wish to
20260716-0046-watchman-cloak/1_input10.png	blend seamlessly with nature.
20260716-0046-watchman-cloak/1_input11.png	"Found by Goodfella"
20260716-0100-footers/0_input16.png	"Found by RUG04"
20260716-0100-footers/2_input20.png	"Crafted by ganmodoki2"
20260716-0100-footers/3_input14.png	"Found by duasW"
20260716-0100-footers/5_input19.png	"Found by ymsb"
20260716-0100-footers/9_input14.png	"Found by KulaZeZmieszaniny"
20260716-0111-mixed/3_input0.png	Gold Coin Chest
20260716-0111-mixed/1_input0.png	Troll's Blood
20260716-0111-mixed/0_input22.png	"Found by LLKKJJ"
20260716-0111-mixed/5_input14.png	"Found by KulaZeZmieszaniny"
20260716-0111-mixed/14_input19.png	"Found by AnonTokyo"
20260716-0111-mixed/1_input10.png	"Found by lotidead2"
20260716-0111-mixed/2_input17.png	"Crafted by Argh"
20260716-0140-magic-protection/0_input0.png	Magic Protection Potion
20260716-0140-magic-protection/0_input9.png	magical threats.
20260716-0140-magic-protection/5_input0.png	Magic Protection Potion
20260716-0140-magic-protection/5_input9.png	magical threats.
20260716-0140-magic-protection/6_input0.png	Magic Protection Potion
20260716-0140-magic-protection/6_input9.png	magical threats.
20260716-0141-lockpick-arming-turnshoe/14_input0.png	Lockpick
20260716-0141-lockpick-arming-turnshoe/18_input15.png	"Found by DillyDillyy"
20260716-0141-lockpick-arming-turnshoe/25_input0.png	Laced Turnshoe
20260716-0145-forest-leather-golden/2_input0.png	Forest Hood
20260716-0145-forest-leather-golden/2_input12.png	Slot Type: Head(Open helmet)
20260716-0145-forest-leather-golden/2_input18.png	"Found by DYqianlong4"
20260716-0145-forest-leather-golden/7_input15.png	"Found by FlogSlog"
20260716-0145-forest-leather-golden/8_input18.png	"Crafted by 5541sd"
20260716-0145-lantern/14_input0.png	Lantern
20260716-0145-lantern/14_input1.png	Move Speed Bonus 0.8%
20260716-0145-lantern/14_input3.png	+1.6% Armor Penetration
20260716-0145-lantern/14_input4.png	+2.4% Cooldown Reduction Bonus
20260716-0145-lantern/14_input12.png	"Found by mercybar5"
20260716-1203-gloves/0_input0.png	Frostlight Mystic Gloves
20260716-1203-gloves/0_input7.png	+1.5% Magical Damage Bonus
20260716-1203-gloves/0_input14.png	Exquisitely crafted and intricately
20260716-1203-gloves/0_input18.png	"Crafted by Ferngussy"
20260716-1203-gloves/2_input1.png	Riveted Gloves
20260716-1203-gloves/2_input6.png	+1.9% Armor Penetration
20260716-1203-gloves/2_input13.png	ensure a steady grip.
20260716-1203-gloves/4_input0.png	Heavy Gauntlets
20260716-1203-gloves/4_input19.png	"Found by Alukaard"
20260716-1203-gloves/5_input1.png	Leather Gloves
20260716-1211-ring-wizard/0_input3.png	+2.5% Headshot Damage Bonus
20260716-1211-ring-wizard/0_input9.png	maneuvers with more ease.
20260716-1211-ring-wizard/0_input10.png	"Crafted by trumpetcreeper666"
20260716-1211-ring-wizard/2_input5.png	+1 Will
20260716-1211-ring-wizard/2_input16.png	"Found by LagKilledMe"
